direction,term_name,ontology,type
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
regulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,CC,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,CC,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune response,BP,trinotate
upregulated,immune system process,BP,trinotate
upregulated,inflammatory response,BP,trinotate
downregulated,inner mitochondrial membrane protein complex,CC,trinotate
downregulated,inner mitochondrial membrane protein complex,CC,trinotate
regulated,inner mitochondrial membrane protein complex,CC,trinotate
upregulated,integrin-mediated signaling pathway,BP,trinotate
upregulated,interleukin production,BP,trinotate
upregulated,interleukin production,BP,trinotate
upregulated,interleukin production,BP,trinotate
upregulated,interleukin production,BP,trinotate
upregulated,interleukin production,BP,trinotate
upregulated,interleukin production,BP,trinotate
regulated,interleukin production,BP,trinotate
upregulated,interleukin production,BP,trinotate
upregulated,interleukin production,BP,trinotate
upregulated,interleukin production,BP,trinotate
upregulated,interleukin production,BP,trinotate
upregulated,interleukin production,BP,trinotate
upregulated,interleukin production,BP,trinotate
upregulated,interleukin production,BP,trinotate
upregulated,interleukin-13 production,BP,trinotate
upregulated,interleukin-13 production,BP,trinotate
upregulated,interleukin-13 production,BP,trinotate
upregulated,interleukin-13 production,BP,trinotate
upregulated,interleukin-2 production,BP,trinotate
upregulated,interleukin-4 production,BP,trinotate
upregulated,interleukin-4 production,BP,trinotate
upregulated,interleukin-4 production,BP,trinotate
upregulated,interleukin-4 production,BP,trinotate
upregulated,interleukin-5 production,BP,trinotate
upregulated,interleukin-5 production,BP,trinotate
upregulated,interleukin-5 production,BP,trinotate
upregulated,interleukin-5 production,BP,trinotate
upregulated,intracellular protein transport,BP,trinotate
upregulated,intracellular signal transduction,BP,trinotate
upregulated,ion binding,MF,trinotate
upregulated,ion binding,MF,trinotate
downregulated,ion channel activity,MF,trinotate
upregulated,ion channel activity,MF,trinotate
upregulated,ion transport,BP,trinotate
upregulated,ion transport,BP,trinotate
upregulated,ion transport,BP,trinotate
downregulated,isomerase activity,MF,trinotate
downregulated,isomerase activity,MF,trinotate
upregulated,kinase activity,MF,trinotate
upregulated,kinase activity,BP,trinotate
upregulated,lamellipodium,CC,trinotate
downregulated,large ribosomal subunit,CC,trinotate
downregulated,large ribosomal subunit,CC,trinotate
regulated,large ribosomal subunit,CC,trinotate
upregulated,leukocyte activation,BP,trinotate
upregulated,leukocyte activation,BP,trinotate
upregulated,leukocyte cell-cell adhesion,BP,trinotate
upregulated,leukocyte cell-cell adhesion,BP,trinotate
upregulated,leukocyte differentiation,BP,trinotate
upregulated,lipid localization,BP,trinotate
upregulated,lipid transport,BP,trinotate
upregulated,lipid transport,BP,trinotate
upregulated,lipoprotein activity,CC,trinotate
upregulated,lipoprotein activity,CC,trinotate
upregulated,lipoprotein activity,MF,trinotate
upregulated,lipoprotein activity,MF,trinotate
upregulated,lipoprotein activity,BP,trinotate
upregulated,lipoprotein activity,MF,trinotate
upregulated,lipoprotein activity,MF,trinotate
upregulated,lipoprotein particle,CC,trinotate
upregulated,lipoprotein particle,CC,trinotate
upregulated,lipoprotein particle receptor activity,MF,trinotate
upregulated,localization,BP,trinotate
upregulated,localization,BP,trinotate
upregulated,localization,BP,trinotate
upregulated,localization,BP,trinotate
upregulated,localization,BP,trinotate
upregulated,localization,BP,trinotate
upregulated,locomotion,BP,trinotate
upregulated,locomotion,BP,trinotate
upregulated,locomotion,BP,trinotate
upregulated,locomotion,BP,trinotate
upregulated,locomotion,BP,trinotate
upregulated,locomotion,BP,trinotate
upregulated,lymphocyte activation,BP,trinotate
upregulated,lymphocyte activation,BP,trinotate
upregulated,lymphocyte activation,BP,trinotate
upregulated,lymphocyte differentiation,BP,trinotate
upregulated,lymphocyte differentiation,BP,trinotate
downregulated,Lysine degradation,,KEGG
upregulated,macromolecule biosynthesis,BP,trinotate
downregulated,macromolecule biosynthesis,BP,uniprot
downregulated,macromolecule biosynthesis,BP,uniprot
downregulated,macromolecule biosynthesis,BP,trinotate
upregulated,macromolecule biosynthesis,BP,trinotate
downregulated,macromolecule biosynthesis,BP,uniprot
upregulated,macromolecule biosynthesis,BP,trinotate
upregulated,macromolecule biosynthesis,BP,trinotate
upregulated,macromolecule biosynthesis,BP,uniprot
upregulated,macromolecule localization,BP,trinotate
upregulated,macromolecule metabolism,BP,trinotate
upregulated,macromolecule metabolism,BP,trinotate
upregulated,macromolecule metabolism,BP,uniprot
upregulated,macromolecule modification,BP,trinotate
upregulated,maintenance of cell number,BP,trinotate
upregulated,maintenance of cell number,BP,trinotate
upregulated,MAPK cascade,BP,trinotate
downregulated,me,BP,uniprot
downregulated,me,,KEGG
upregulated,membrane,CC,trinotate
upregulated,membrane,CC,trinotate
upregulated,membrane,CC,uniprot
upregulated,membrane,CC,uniprot
upregulated,membrane,CC,trinotate
upregulated,membrane,CC,trinotate
upregulated,membrane,CC,trinotate
upregulated,membrane,CC,trinotate
upregulated,membrane,CC,uniprot
upregulated,membrane,CC,uniprot
upregulated,membrane,CC,trinotate
upregulated,membrane,CC,trinotate
upregulated,membrane,CC,trinotate
upregulated,membrane,CC,trinotate
upregulated,membrane,CC,uniprot
upregulated,membrane,CC,uniprot
downregulated,membrane,CC,trinotate
downregulated,membrane,CC,trinotate
regulated,membrane,CC,trinotate
downregulated,membrane,CC,uniprot
upregulated,membrane,CC,trinotate
downregulated,membrane potential,BP,trinotate
upregulated,membrane protein ectodomain proteolysis,BP,trinotate
downregulated,membrane-bounded organelle,CC,trinotate
regulated,membrane-bounded organelle,CC,trinotate
upregulated,mesenchymal cell apoptotic process,BP,trinotate
upregulated,mesenchymal cell apoptotic process,BP,trinotate
upregulated,mesenchymal cell proliferation,BP,trinotate
upregulated,mesenchymal cell proliferation,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,,KEGG
downregulated,metabolism,,KEGG
downregulated,metabolism,,KEGG
downregulated,metabolism,,KEGG
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
regulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
downregulated,metabolism,,KEGG
downregulated,metabolism,,KEGG
downregulated,metabolism,,KEGG
downregulated,metabolism,,KEGG
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,,KEGG
downregulated,metabolism,,KEGG
upregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
upregulated,metabolism,,KEGG
downregulated,metabolism,,KEGG
upregulated,metabolism,MF,trinotate
upregulated,metabolism,MF,trinotate
regulated,metabolism,,KEGG
upregulated,metabolism,,KEGG
upregulated,metabolism,,KEGG
upregulated,metabolism,,KEGG
upregulated,metabolism,,KEGG
upregulated,metabolism,,KEGG
upregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
upregulated,metabolism,,KEGG
downregulated,metabolism,,KEGG
downregulated,metabolism,BP,trinotate
downregulated,metabolism,MF,trinotate
upregulated,metabolism,BP,trinotate
downregulated,metabolism,,KEGG
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
downregulated,metabolism,,KEGG
downregulated,metabolism,,KEGG
regulated,metabolism,,KEGG
downregulated,metabolism,,KEGG
downregulated,metabolism,,KEGG
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,,KEGG
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
regulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
regulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
regulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
regulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
regulated,metabolism,BP,uniprot
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
downregulated,metabolism,,KEGG
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,,KEGG
regulated,metabolism,,KEGG
upregulated,metabolism,,KEGG
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,,KEGG
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,,KEGG
downregulated,metabolism,,KEGG
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,trinotate
regulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,uniprot
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,uniprot
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,uniprot
downregulated,metabolism,,KEGG
downregulated,metabolism,,KEGG
downregulated,metabolism,BP,uniprot
downregulated,metabolism,BP,trinotate
downregulated,metabolism,BP,uniprot
upregulated,metabolism,BP,trinotate
upregulated,metabolism,BP,trinotate
downregulated,metabolism,,KEGG
downregulated,metal cluster binding,MF,trinotate
downregulated,metal cluster binding,MF,trinotate
downregulated,metal cluster binding,MF,uniprot
upregulated,metal ion binding,MF,trinotate
upregulated,metal ion transport,BP,trinotate
upregulated,metal ion transport,BP,trinotate
downregulated,methylation,BP,uniprot
downregulated,methyltransferase activity,MF,trinotate
downregulated,methyltransferase activity,MF,uniprot
upregulated,MHC class I biosynthesis,BP,trinotate
upregulated,MHC class I biosynthesis,BP,trinotate
downregulated,microbody,CC,trinotate
upregulated,microtubule end,CC,trinotate
upregulated,microvillus assembly,BP,trinotate
upregulated,microvillus assembly,BP,trinotate
upregulated,microvillus assembly,BP,trinotate
upregulated,microvillus organization,BP,trinotate
upregulated,microvillus organization,BP,trinotate
downregulated,Mismatch repair,,KEGG
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
regulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,uniprot
downregulated,mitochondrion development,CC,uniprot
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
regulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,uniprot
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,uniprot
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
regulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
regulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,BP,trinotate
downregulated,mitochondrion development,BP,trinotate
downregulated,mitochondrion development,BP,uniprot
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
regulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,BP,trinotate
downregulated,mitochondrion development,BP,trinotate
regulated,mitochondrion development,BP,trinotate
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,BP,trinotate
downregulated,mitochondrion development,BP,trinotate
regulated,mitochondrion development,BP,trinotate
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,trinotate
regulated,mitochondrion development,CC,trinotate
downregulated,mitochondrion development,CC,uniprot
downregulated,mitochondrion development,CC,uniprot
downregulated,mitochondrion development,BP,trinotate
downregulated,mitochondrion development,BP,uniprot
downregulated,mitocondrian,BP,trinotate
downregulated,mitocondrion,BP,trinotate
upregulated,mitotic G2 DNA damage checkpoint,BP,trinotate
upregulated,mitotic G2/M transition checkpoint,BP,trinotate
upregulated,modified amino acid transmembrane transporter activity,MF,trinotate
upregulated,modified amino acid transmembrane transporter activity,MF,trinotate
upregulated,molecular adaptor activity,MF,trinotate
upregulated,molecular adaptor activity,MF,trinotate
upregulated,molecular function,BP,trinotate
upregulated,molecular transducer activity,MF,trinotate
upregulated,molecular transducer activity,MF,trinotate
upregulated,molting cycle,BP,trinotate
upregulated,molting cycle,BP,trinotate
upregulated,morphogenesis,BP,trinotate
upregulated,morphogenesis,BP,trinotate
upregulated,morphogenesis,BP,trinotate
upregulated,morphogenesis,BP,trinotate
upregulated,morphogenesis,BP,trinotate
upregulated,morphogenesis,BP,trinotate
upregulated,morphogenesis,BP,trinotate
upregulated,morphogenesis of an epithelium,BP,trinotate
upregulated,morphogenesis of an epithelium,BP,trinotate
upregulated,motor neuron axon guidance,BP,trinotate
upregulated,motor neuron axon guidance,BP,trinotate
upregulated,mRNA transcription,BP,trinotate
regulated,multicellular organismal development,BP,trinotate
upregulated,multicellular organismal development,BP,trinotate
upregulated,multicellular organismal development,BP,trinotate
upregulated,multicellular organismal process,BP,trinotate
upregulated,multicellular organismal process,BP,trinotate
upregulated,myelination,BP,trinotate
upregulated,myeloid cell apoptotic process,BP,trinotate
upregulated,myofibril,CC,trinotate
downregulated,NAD binding,MF,trinotate
downregulated,NAD binding,MF,trinotate
downregulated,NADH dehydrogenase,MF,trinotate
downregulated,NADH dehydrogenase,MF,trinotate
downregulated,NADH dehydrogenase,MF,trinotate
downregulated,NADH dehydrogenase,CC,trinotate
downregulated,NADH dehydrogenase,CC,trinotate
regulated,NADH dehydrogenase,CC,trinotate
downregulated,NADH dehydrogenase,BP,trinotate
downregulated,NADH dehydrogenase,BP,trinotate
regulated,NADH dehydrogenase,BP,trinotate
downregulated,NADP activity,MF,trinotate
downregulated,NADP activity,MF,trinotate
downregulated,NADP activity,MF,trinotate
downregulated,NADP activity,MF,trinotate
downregulated,NADP activity,MF,trinotate
downregulated,NADP activity,MF,trinotate
downregulated,NADP binding,MF,trinotate
downregulated,NADP binding,MF,trinotate
downregulated,NADPH binding,MF,trinotate
upregulated,negative chemotaxis,BP,trinotate
upregulated,nervous system development,BP,trinotate
upregulated,nervous system development,BP,trinotate
upregulated,nervous system process,BP,trinotate
upregulated,nervous system process,BP,trinotate
upregulated,neural tube closure,BP,trinotate
upregulated,Neuroactive ligand-receptor interaction,,KEGG
regulated,neurogenesis,BP,trinotate
upregulated,neurogenesis,BP,trinotate
upregulated,neurogenesis,BP,trinotate
upregulated,neurogenesis,BP,trinotate
upregulated,neurogenesis,BP,trinotate
regulated,neuron differentiation,BP,trinotate
upregulated,neuron differentiation,BP,trinotate
upregulated,neuron differentiation,BP,trinotate
upregulated,neuron differentiation,BP,trinotate
upregulated,neuron differentiation,BP,trinotate
regulated,neuron differentiation,BP,trinotate
upregulated,neuron differentiation,BP,trinotate
upregulated,neuron differentiation,BP,trinotate
upregulated,neuron migration,BP,trinotate
upregulated,neuron migration,BP,trinotate
upregulated,neuron migration,BP,trinotate
upregulated,neuron projection,CC,trinotate
upregulated,neuron projection,CC,trinotate
upregulated,neuron projection extension,BP,trinotate
upregulated,neuron projection extension ,BP,trinotate
upregulated,neuron projection guidance,BP,trinotate
upregulated,neuron projection guidance,BP,trinotate
upregulated,neuron to neuron synapse,CC,trinotate
upregulated,neurotransmitter receptor localization to postsynaptic specialization membrane,BP,trinotate
regulated,nitrogen compound metabolism,BP,trinotate
upregulated,nitrogen compound metabolism,BP,trinotate
downregulated,nitrogen compound metabolism,BP,uniprot
downregulated,nitrogen compound metabolism,BP,uniprot
regulated,nitrogen compound metabolism,BP,uniprot
downregulated,nitrogen compound metabolism,BP,trinotate
downregulated,nitrogen compound metabolism,BP,trinotate
downregulated,nitrogen compound metabolism,BP,uniprot
downregulated,Non-homologous end-joining,,KEGG
upregulated,N-terminal peptidyl-lysine acetylation,BP,trinotate
upregulated,nuclear chromatin,CC,trinotate
upregulated,nuclear chromatin,CC,trinotate
upregulated,nucleobase-containing compound biosynthesis,BP,trinotate
upregulated,nucleobase-containing compound biosynthesis,BP,trinotate
downregulated,nucleobase-containing compound biosynthesis,BP,trinotate
downregulated,nucleobase-containing compound biosynthesis,BP,trinotate
downregulated,nucleobase-containing compound biosynthesis,BP,trinotate
downregulated,nucleobase-containing compound biosynthesis,BP,uniprot
downregulated,nucleoside biosynthesis,BP,trinotate
downregulated,nucleoside biosynthesis,BP,trinotate
regulated,nucleoside biosynthesis,BP,trinotate
downregulated,nucleoside biosynthesis,BP,uniprot
downregulated,nucleoside biosynthesis,BP,trinotate
downregulated,nucleoside biosynthesis,BP,trinotate
regulated,nucleoside biosynthesis,BP,trinotate
downregulated,nucleoside biosynthesis,BP,uniprot
downregulated,nucleoside biosynthesis,BP,uniprot
downregulated,nucleoside biosynthesis,BP,trinotate
downregulated,nucleoside biosynthesis,BP,trinotate
downregulated,nucleoside biosynthesis,BP,uniprot
downregulated,nucleoside biosynthesis,BP,trinotate
downregulated,nucleoside biosynthesis,BP,uniprot
downregulated,nucleoside biosynthesis,BP,trinotate
downregulated,nucleoside biosynthesis,BP,trinotate
downregulated,nucleoside biosynthesis,BP,uniprot
downregulated,nucleoside salvage,BP,trinotate
upregulated,nucleoside-triphosphatase regulator activity,MF,trinotate
downregulated,nucleotide biosynthesis,BP,uniprot
downregulated,Nucleotide excision repair,,KEGG
upregulated,odontogenesis,BP,trinotate
downregulated,oligosaccharyltransferase complex,CC,trinotate
downregulated,oligosaccharyltransferase complex,CC,trinotate
downregulated,One carbon pool by folate,,KEGG
downregulated,One carbon pool by folate,,KEGG
upregulated,organ growth,BP,trinotate
downregulated,organellar large ribosomal subunit,CC,trinotate
downregulated,organellar ribosome,CC,trinotate
downregulated,organellar small ribosomal subunit,CC,trinotate
downregulated,organelle envelope,CC,trinotate
downregulated,organelle envelope,CC,uniprot
downregulated,organelle envelope lumen,CC,trinotate
upregulated,organelle organization,BP,trinotate
upregulated,organelle organization,BP,trinotate
upregulated,ossification,BP,trinotate
upregulated,ossification,BP,trinotate
upregulated,osteoblast differentiation,BP,trinotate
upregulated,osteoblast differentiation,BP,trinotate
downregulated,oxidation,BP,trinotate
downregulated,oxidation-reduction,BP,trinotate
downregulated,oxidation-reduction,BP,trinotate
regulated,oxidation-reduction,BP,trinotate
downregulated,oxidation-reduction,BP,uniprot
downregulated,oxidative phosphorylation,,KEGG
downregulated,oxidative phosphorylation,,KEGG
regulated,oxidative phosphorylation,,KEGG
downregulated,oxidative phosphorylation,BP,trinotate
downregulated,oxidative phosphorylation,BP,trinotate
downregulated,oxidoreducatase activity,MF,trinotate
downregulated,oxidoreducatase activity,MF,trinotate
downregulated,oxidoreducatase activity,MF,trinotate
downregulated,oxidoreducatase activity,MF,trinotate
downregulated,oxidoreducatase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
regulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,uniprot
downregulated,oxidoreductase activity,MF,uniprot
regulated,oxidoreductase activity,MF,uniprot
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,uniprot
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
regulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,uniprot
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,MF,trinotate
regulated,oxidoreductase activity,MF,trinotate
downregulated,oxidoreductase activity,CC,trinotate
downregulated,oxidoreductase activity,CC,trinotate
regulated,oxidoreductase activity,CC,trinotate
downregulated,oxidoreductase activity,CC,uniprot
